cmocndgl400161ysu0aa39j0f|calculation|2|{"title":"求二次函数顶点坐标","description":"求抛物线的顶点坐标","context":"y = x² - 4x + 3","expression":"y = x² - 4x + 3"}|(2, -1)|顶点横坐标 x = -b/(2a)|["二次函数"]|cmobpks4u00011ydzjdzzpng6|0|1777019239480|{"a":1,"b":-4,"c":3}|["vertex_x","vertex_y"]|cmocndgl300151ysu4ncbgzol
cmocndgl500191ysudcams352|calculation|3|{"title":"求二次函数顶点坐标","description":"求抛物线的顶点坐标","context":"y = 2x² - 8x + 5","expression":"y = 2x² - 8x + 5"}|(2, -3)|顶点横坐标 x = -b/(2a)|["二次函数"]|cmobpks4u00011ydzjdzzpng6|0|1777019239481|{"a":2,"b":-8,"c":5}|["vertex_x","vertex_y"]|cmocndgl300151ysu4ncbgzol
cmocndjjy00041yq3w7nu5rgz|calculation|2|{"title":"已知 y = 1x² -4x -3，求 x = 3 时的 y 值","description":"二次函数求值","context":"将 x = 3 代入方程计算"}||将 x = 3 代入方程计算|["二次函数"]||0|1777019243326|{"a":1,"b":-4,"c":-3,"x":3}|["compute_value"]|quadratic_evaluate
cmod3hysx00001y8iotl1lbr3|calculation|2|{"title":"已知 y = 1x² -6x + 3，求顶点坐标","description":"二次函数顶点","context":"使用顶点公式：x = -b/(2a), y = (4ac-b²)/(4a)"}||使用顶点公式：x = -b/(2a), y = (4ac-b²)/(4a)|["E2E知识点-二次函数"]||0|1777046323570|{"a":1,"b":-6,"c":3}|["compute_vertex_x","compute_vertex_y","final_coordinate"]|quadratic_vertex
cmod3peoj00091y8i57ujk89j|calculation|3|{"title":"已知 y = 1x² -4x -1，求顶点坐标","description":"二次函数顶点","context":"使用顶点公式：x = -b/(2a), y = (4ac-b²)/(4a)"}||使用顶点公式：x = -b/(2a), y = (4ac-b²)/(4a)|["E2E知识点-二次函数"]||0|1777046670740|{"a":1,"b":-4,"c":-1}|["compute_vertex_x","compute_vertex_y","final_coordinate"]|quadratic_vertex
cmod3pllg000k1y8idzo5znhu|calculation|3|{"title":"已知 y = 2x² + 4x + 1，求顶点坐标","description":"二次函数顶点","context":"使用顶点公式：x = -b/(2a), y = (4ac-b²)/(4a)"}||使用顶点公式：x = -b/(2a), y = (4ac-b²)/(4a)|["E2E知识点-二次函数"]||0|1777046679701|{"a":2,"b":4,"c":1}|["compute_vertex_x","compute_vertex_y","final_coordinate"]|quadratic_vertex
cmod3qivr000x1y8i0xfpjz4y|calculation|3|{"title":"已知 y = 2x² + 7x + 4，求顶点坐标","description":"二次函数顶点","context":"使用顶点公式：x = -b/(2a), y = (4ac-b²)/(4a)"}||使用顶点公式：x = -b/(2a), y = (4ac-b²)/(4a)|["E2E知识点-二次函数"]||0|1777046722839|{"a":2,"b":7,"c":4}|["compute_vertex_x","compute_vertex_y","final_coordinate"]|quadratic_vertex
cmod3vxxn001a1y8ix9yactjb|calculation|3|{"title":"已知 y = 2x² + 4x + 6，求顶点坐标","description":"二次函数顶点","context":"使用顶点公式：x = -b/(2a), y = (4ac-b²)/(4a)"}||使用顶点公式：x = -b/(2a), y = (4ac-b²)/(4a)|["E2E知识点-二次函数"]||0|1777046975627|{"a":2,"b":4,"c":6}|["compute_vertex_x","compute_vertex_y","final_coordinate"]|quadratic_vertex
cmod3wo2o001n1y8i23wr0ajs|calculation|3|{"title":"已知 y = 1x² -4x + 2，求顶点坐标","description":"二次函数顶点","context":"使用顶点公式：x = -b/(2a), y = (4ac-b²)/(4a)"}||使用顶点公式：x = -b/(2a), y = (4ac-b²)/(4a)|["E2E知识点-二次函数"]||0|1777047009504|{"a":1,"b":-4,"c":2}|["compute_vertex_x","compute_vertex_y","final_coordinate"]|quadratic_vertex
cmod3xm8y00201y8i5lt3okw9|calculation|3|{"title":"已知 y = 1x² + 2x -4，求顶点坐标","description":"二次函数顶点","context":"使用顶点公式：x = -b/(2a), y = (4ac-b²)/(4a)"}||使用顶点公式：x = -b/(2a), y = (4ac-b²)/(4a)|["E2E知识点-二次函数"]||0|1777047053795|{"a":1,"b":2,"c":-4}|["compute_vertex_x","compute_vertex_y","final_coordinate"]|quadratic_vertex
cmod3y78i002d1y8igeiejele|calculation|3|{"title":"已知 y = 2x² -8x -2，求顶点坐标","description":"二次函数顶点","context":"使用顶点公式：x = -b/(2a), y = (4ac-b²)/(4a)"}||使用顶点公式：x = -b/(2a), y = (4ac-b²)/(4a)|["E2E知识点-二次函数"]||0|1777047080995|{"a":2,"b":-8,"c":-2}|["compute_vertex_x","compute_vertex_y","final_coordinate"]|quadratic_vertex
cmod3zbsc002q1y8i135v8ouo|calculation|3|{"title":"已知 y = 2x² + 8x -3，求顶点坐标","description":"二次函数顶点","context":"使用顶点公式：x = -b/(2a), y = (4ac-b²)/(4a)"}||使用顶点公式：x = -b/(2a), y = (4ac-b²)/(4a)|["E2E知识点-二次函数"]||0|1777047133548|{"a":2,"b":8,"c":-3}|["compute_vertex_x","compute_vertex_y","final_coordinate"]|quadratic_vertex
cmod3zx2b00331y8ilh78gjig|calculation|3|{"title":"已知 y = 1x² -8x -1，求顶点坐标","description":"二次函数顶点","context":"使用顶点公式：x = -b/(2a), y = (4ac-b²)/(4a)"}||使用顶点公式：x = -b/(2a), y = (4ac-b²)/(4a)|["E2E知识点-二次函数"]||0|1777047161123|{"a":1,"b":-8,"c":-1}|["compute_vertex_x","compute_vertex_y","final_coordinate"]|quadratic_vertex
cmod40ntx003g1y8i3aqadra6|calculation|3|{"title":"已知 y = 1x² + 2x + 4，求顶点坐标","description":"二次函数顶点","context":"使用顶点公式：x = -b/(2a), y = (4ac-b²)/(4a)"}||使用顶点公式：x = -b/(2a), y = (4ac-b²)/(4a)|["E2E知识点-二次函数"]||0|1777047195813|{"a":1,"b":2,"c":4}|["compute_vertex_x","compute_vertex_y","final_coordinate"]|quadratic_vertex
cmod41e2w003t1y8ixx4n4trj|calculation|3|{"title":"已知 y = 2x² + 7x + 6，求顶点坐标","description":"二次函数顶点","context":"使用顶点公式：x = -b/(2a), y = (4ac-b²)/(4a)"}||使用顶点公式：x = -b/(2a), y = (4ac-b²)/(4a)|["E2E知识点-二次函数"]||0|1777047229832|{"a":2,"b":7,"c":6}|["compute_vertex_x","compute_vertex_y","final_coordinate"]|quadratic_vertex
cmod44z9u004m1y8iz1lpwf54|calculation|2|{"title":"已知 y = 1x² + 1x + 1，求顶点坐标","description":"二次函数顶点","context":"使用顶点公式：x = -b/(2a), y = (4ac-b²)/(4a)"}||使用顶点公式：x = -b/(2a), y = (4ac-b²)/(4a)|["E2E知识点-二次函数"]||0|1777047397266|{"a":1,"b":1,"c":1}|["compute_vertex_x","compute_vertex_y","final_coordinate"]|quadratic_vertex
cmod4ez1q00551y8iy0eh1x9g|calculation|2|{"title":"已知 y = 1x² + 2x + 3，求顶点坐标","description":"二次函数顶点","context":"使用顶点公式：x = -b/(2a), y = (4ac-b²)/(4a)"}||使用顶点公式：x = -b/(2a), y = (4ac-b²)/(4a)|["E2E知识点-二次函数"]||0|1777047863534|{"a":1,"b":2,"c":3}|["compute_vertex_x","compute_vertex_y","final_coordinate"]|quadratic_vertex
cmod4g4zx005g1y8irjdn4o5u|calculation|3|{"title":"已知 y = 2x² -4x + 5，求顶点坐标","description":"二次函数顶点","context":"使用顶点公式：x = -b/(2a), y = (4ac-b²)/(4a)"}||使用顶点公式：x = -b/(2a), y = (4ac-b²)/(4a)|["E2E知识点-二次函数"]||0|1777047917902|{"a":2,"b":-4,"c":5}|["compute_vertex_x","compute_vertex_y","final_coordinate"]|quadratic_vertex
cmod4gq3r005t1y8i4qnojy0z|calculation|3|{"title":"已知 y = 2x² -7x -3，求顶点坐标","description":"二次函数顶点","context":"使用顶点公式：x = -b/(2a), y = (4ac-b²)/(4a)"}||使用顶点公式：x = -b/(2a), y = (4ac-b²)/(4a)|["E2E知识点-二次函数"]||0|1777047945255|{"a":2,"b":-7,"c":-3}|["compute_vertex_x","compute_vertex_y","final_coordinate"]|quadratic_vertex
cmod4h5s700641y8i0c7927nb|calculation|3|{"title":"已知 y = 1x² -5x -2，求顶点坐标","description":"二次函数顶点","context":"使用顶点公式：x = -b/(2a), y = (4ac-b²)/(4a)"}||使用顶点公式：x = -b/(2a), y = (4ac-b²)/(4a)|["E2E知识点-二次函数"]||0|1777047965576|{"a":1,"b":-5,"c":-2}|["compute_vertex_x","compute_vertex_y","final_coordinate"]|quadratic_vertex
cmod4q5ec006f1y8ikcbzlh9q|calculation|2|{"title":"已知 y = 1x² -1x + 1，求顶点坐标","description":"二次函数顶点","context":"使用顶点公式：x = -b/(2a), y = (4ac-b²)/(4a)"}||使用顶点公式：x = -b/(2a), y = (4ac-b²)/(4a)|["E2E知识点-二次函数"]||0|1777048384980|{"a":1,"b":-1,"c":1}|["compute_vertex_x","compute_vertex_y","final_coordinate"]|quadratic_vertex
cmod4r0oo006s1y8ih3sqj5e1|calculation|2|{"title":"已知 y = 1x² + 4x -4，求顶点坐标","description":"二次函数顶点","context":"使用顶点公式：x = -b/(2a), y = (4ac-b²)/(4a)"}||使用顶点公式：x = -b/(2a), y = (4ac-b²)/(4a)|["E2E知识点-二次函数"]||0|1777048425528|{"a":1,"b":4,"c":-4}|["compute_vertex_x","compute_vertex_y","final_coordinate"]|quadratic_vertex
cmod4r6fu00751y8ijzedwt5u|calculation|3|{"title":"已知 y = 2x² -7x -1，求顶点坐标","description":"二次函数顶点","context":"使用顶点公式：x = -b/(2a), y = (4ac-b²)/(4a)"}||使用顶点公式：x = -b/(2a), y = (4ac-b²)/(4a)|["E2E知识点-二次函数"]||0|1777048432986|{"a":2,"b":-7,"c":-1}|["compute_vertex_x","compute_vertex_y","final_coordinate"]|quadratic_vertex
cmod4u3rn007i1y8i6yag319y|calculation|3|{"title":"已知 y = 1x² -1x -4，求顶点坐标","description":"二次函数顶点","context":"使用顶点公式：x = -b/(2a), y = (4ac-b²)/(4a)"}||使用顶点公式：x = -b/(2a), y = (4ac-b²)/(4a)|["E2E知识点-二次函数"]||0|1777048569491|{"a":1,"b":-1,"c":-4}|["compute_vertex_x","compute_vertex_y","final_coordinate"]|quadratic_vertex
cmod4uvbm007v1y8i32myw9ms|calculation|3|{"title":"已知 y = 2x² -1x -3，求顶点坐标","description":"二次函数顶点","context":"使用顶点公式：x = -b/(2a), y = (4ac-b²)/(4a)"}||使用顶点公式：x = -b/(2a), y = (4ac-b²)/(4a)|["E2E知识点-二次函数"]||0|1777048605203|{"a":2,"b":-1,"c":-3}|["compute_vertex_x","compute_vertex_y","final_coordinate"]|quadratic_vertex
cmod4y85100881y8ihlkljxmh|calculation|3|{"title":"已知 y = 1x² -4x -3，求顶点坐标","description":"二次函数顶点","context":"使用顶点公式：x = -b/(2a), y = (4ac-b²)/(4a)"}||使用顶点公式：x = -b/(2a), y = (4ac-b²)/(4a)|["E2E知识点-二次函数"]||0|1777048761781|{"a":1,"b":-4,"c":-3}|["compute_vertex_x","compute_vertex_y","final_coordinate"]|quadratic_vertex
cmod4yvfr008l1y8ium09hrjn|calculation|3|{"title":"已知 y = 2x² -6x + 5，求顶点坐标","description":"二次函数顶点","context":"使用顶点公式：x = -b/(2a), y = (4ac-b²)/(4a)"}||使用顶点公式：x = -b/(2a), y = (4ac-b²)/(4a)|["E2E知识点-二次函数"]||0|1777048791975|{"a":2,"b":-6,"c":5}|["compute_vertex_x","compute_vertex_y","final_coordinate"]|quadratic_vertex
cmod500f0008y1y8ipmaytv0l|calculation|3|{"title":"已知 y = 2x² -8x + 1，求顶点坐标","description":"二次函数顶点","context":"使用顶点公式：x = -b/(2a), y = (4ac-b²)/(4a)"}||使用顶点公式：x = -b/(2a), y = (4ac-b²)/(4a)|["E2E知识点-二次函数"]||0|1777048845084|{"a":2,"b":-8,"c":1}|["compute_vertex_x","compute_vertex_y","final_coordinate"]|quadratic_vertex
cmod50ow5009b1y8ijtpkg6dw|calculation|3|{"title":"已知 y = 2x² -5x -2，求顶点坐标","description":"二次函数顶点","context":"使用顶点公式：x = -b/(2a), y = (4ac-b²)/(4a)"}||使用顶点公式：x = -b/(2a), y = (4ac-b²)/(4a)|["E2E知识点-二次函数"]||0|1777048876806|{"a":2,"b":-5,"c":-2}|["compute_vertex_x","compute_vertex_y","final_coordinate"]|quadratic_vertex
cmod52mmp009o1y8ig83kl9gq|calculation|3|{"title":"已知 y = 1x² + 5x + 2，求顶点坐标","description":"二次函数顶点","context":"使用顶点公式：x = -b/(2a), y = (4ac-b²)/(4a)"}||使用顶点公式：x = -b/(2a), y = (4ac-b²)/(4a)|["E2E知识点-二次函数"]||0|1777048967186|{"a":1,"b":5,"c":2}|["compute_vertex_x","compute_vertex_y","final_coordinate"]|quadratic_vertex
cmod546yr00a11y8iijlj2ys6|calculation|3|{"title":"已知 y = 1x² -1x + 5，求顶点坐标","description":"二次函数顶点","context":"使用顶点公式：x = -b/(2a), y = (4ac-b²)/(4a)"}||使用顶点公式：x = -b/(2a), y = (4ac-b²)/(4a)|["E2E知识点-二次函数"]||0|1777049040196|{"a":1,"b":-1,"c":5}|["compute_vertex_x","compute_vertex_y","final_coordinate"]|quadratic_vertex
cmod5561500ae1y8ihwyvy0to|calculation|3|{"title":"已知 y = 1x² + 2x -4，求顶点坐标","description":"二次函数顶点","context":"使用顶点公式：x = -b/(2a), y = (4ac-b²)/(4a)"}||使用顶点公式：x = -b/(2a), y = (4ac-b²)/(4a)|["E2E知识点-二次函数"]||0|1777049085642|{"a":1,"b":2,"c":-4}|["compute_vertex_x","compute_vertex_y","final_coordinate"]|quadratic_vertex
cmod5isn800b71y8itc22y7hs|calculation|2|{"title":"已知 y = 1x² -1x + 4，求顶点坐标","description":"二次函数顶点","context":"使用顶点公式：x = -b/(2a), y = (4ac-b²)/(4a)"}||使用顶点公式：x = -b/(2a), y = (4ac-b²)/(4a)|["E2E知识点-二次函数"]||0|1777049721476|{"a":1,"b":-1,"c":4}|["compute_vertex_x","compute_vertex_y","final_coordinate"]|quadratic_vertex
cmod6zqo700041yn1kwcskxju|calculation|3|{"title":"已知 y = 1x² + 7x -5，求顶点坐标","description":"二次函数顶点","context":"使用顶点公式：x = -b/(2a), y = (4ac-b²)/(4a)"}||使用顶点公式：x = -b/(2a), y = (4ac-b²)/(4a)|["E2E知识点-二次函数"]||0|1777052191687|{"a":1,"b":7,"c":-5}|["compute_vertex_x","compute_vertex_y","final_coordinate"]|quadratic_vertex
cmod705vh000f1yn1nnahn1jo|calculation|3|{"title":"已知 y = 1x² + 2x -3，求顶点坐标","description":"二次函数顶点","context":"使用顶点公式：x = -b/(2a), y = (4ac-b²)/(4a)"}||使用顶点公式：x = -b/(2a), y = (4ac-b²)/(4a)|["E2E知识点-二次函数"]||0|1777052211389|{"a":1,"b":2,"c":-3}|["compute_vertex_x","compute_vertex_y","final_coordinate"]|quadratic_vertex
cmod70ocq000s1yn1mbn055a8|calculation|3|{"title":"已知 y = 2x² -8x -2，求顶点坐标","description":"二次函数顶点","context":"使用顶点公式：x = -b/(2a), y = (4ac-b²)/(4a)"}||使用顶点公式：x = -b/(2a), y = (4ac-b²)/(4a)|["E2E知识点-二次函数"]||0|1777052235339|{"a":2,"b":-8,"c":-2}|["compute_vertex_x","compute_vertex_y","final_coordinate"]|quadratic_vertex
cmod71a2f00151yn16k5r5e0b|calculation|3|{"title":"已知 y = 1x² -7x -4，求顶点坐标","description":"二次函数顶点","context":"使用顶点公式：x = -b/(2a), y = (4ac-b²)/(4a)"}||使用顶点公式：x = -b/(2a), y = (4ac-b²)/(4a)|["E2E知识点-二次函数"]||0|1777052263479|{"a":1,"b":-7,"c":-4}|["compute_vertex_x","compute_vertex_y","final_coordinate"]|quadratic_vertex
cmod72pzp001i1yn1btsxbb36|calculation|3|{"title":"已知 y = 1x² -5x -6，求顶点坐标","description":"二次函数顶点","context":"使用顶点公式：x = -b/(2a), y = (4ac-b²)/(4a)"}||使用顶点公式：x = -b/(2a), y = (4ac-b²)/(4a)|["E2E知识点-二次函数"]||0|1777052330773|{"a":1,"b":-5,"c":-6}|["compute_vertex_x","compute_vertex_y","final_coordinate"]|quadratic_vertex
cmod73p4p001v1yn1bw17aazm|calculation|3|{"title":"已知 y = 1x² -8x + 4，求顶点坐标","description":"二次函数顶点","context":"使用顶点公式：x = -b/(2a), y = (4ac-b²)/(4a)"}||使用顶点公式：x = -b/(2a), y = (4ac-b²)/(4a)|["E2E知识点-二次函数"]||0|1777052376313|{"a":1,"b":-8,"c":4}|["compute_vertex_x","compute_vertex_y","final_coordinate"]|quadratic_vertex
cmod748kd00281yn10w2wix00|calculation|3|{"title":"已知 y = 2x² + 6x + 2，求顶点坐标","description":"二次函数顶点","context":"使用顶点公式：x = -b/(2a), y = (4ac-b²)/(4a)"}||使用顶点公式：x = -b/(2a), y = (4ac-b²)/(4a)|["E2E知识点-二次函数"]||0|1777052401502|{"a":2,"b":6,"c":2}|["compute_vertex_x","compute_vertex_y","final_coordinate"]|quadratic_vertex
cmod75ci0002l1yn1qtiluani|calculation|3|{"title":"已知 y = 1x² + 5x + 0，求顶点坐标","description":"二次函数顶点","context":"使用顶点公式：x = -b/(2a), y = (4ac-b²)/(4a)"}||使用顶点公式：x = -b/(2a), y = (4ac-b²)/(4a)|["E2E知识点-二次函数"]||0|1777052453256|{"a":1,"b":5,"c":0}|["compute_vertex_x","compute_vertex_y","final_coordinate"]|quadratic_vertex
cmod76kv6002y1yn1xuiaea6s|calculation|3|{"title":"已知 y = 1x² -2x -4，求顶点坐标","description":"二次函数顶点","context":"使用顶点公式：x = -b/(2a), y = (4ac-b²)/(4a)"}||使用顶点公式：x = -b/(2a), y = (4ac-b²)/(4a)|["E2E知识点-二次函数"]||0|1777052510754|{"a":1,"b":-2,"c":-4}|["compute_vertex_x","compute_vertex_y","final_coordinate"]|quadratic_vertex
cmod76zeq003b1yn1bsok7szi|calculation|3|{"title":"已知 y = 2x² + 1x + 6，求顶点坐标","description":"二次函数顶点","context":"使用顶点公式：x = -b/(2a), y = (4ac-b²)/(4a)"}||使用顶点公式：x = -b/(2a), y = (4ac-b²)/(4a)|["E2E知识点-二次函数"]||0|1777052529603|{"a":2,"b":1,"c":6}|["compute_vertex_x","compute_vertex_y","final_coordinate"]|quadratic_vertex
cmod77h68003o1yn1l2r6kpyc|calculation|3|{"title":"已知 y = 2x² -5x -1，求顶点坐标","description":"二次函数顶点","context":"使用顶点公式：x = -b/(2a), y = (4ac-b²)/(4a)"}||使用顶点公式：x = -b/(2a), y = (4ac-b²)/(4a)|["E2E知识点-二次函数"]||0|1777052552624|{"a":2,"b":-5,"c":-1}|["compute_vertex_x","compute_vertex_y","final_coordinate"]|quadratic_vertex
cmodolc6s00041yc2xl02nex3|calculation|2|{"title":"已知 y = 1x² + 5x -4，求顶点坐标","description":"二次函数顶点","context":"使用顶点公式：x = -b/(2a), y = (4ac-b²)/(4a)"}||使用顶点公式：x = -b/(2a), y = (4ac-b²)/(4a)|["E2E知识点-二次函数"]||0|1777081752819|{"a":1,"b":5,"c":-4}|["compute_vertex_x","compute_vertex_y","final_coordinate"]|quadratic_vertex
cmodpzksh000h1yc2h0dz5kiz|calculation|2|{"title":"已知 y = 1x² + 3x + 1，求顶点坐标","description":"二次函数顶点","context":"使用顶点公式：x = -b/(2a), y = (4ac-b²)/(4a)"}||使用顶点公式：x = -b/(2a), y = (4ac-b²)/(4a)|["E2E知识点-二次函数"]||0|1777084096769|{"a":1,"b":3,"c":1}|["compute_vertex_x","compute_vertex_y","final_coordinate"]|quadratic_vertex
cmodq1oa600101yc2mhe5fkqb|calculation|2|{"title":"已知 y = 1x² -5x -1，求顶点坐标","description":"二次函数顶点","context":"使用顶点公式：x = -b/(2a), y = (4ac-b²)/(4a)"}||使用顶点公式：x = -b/(2a), y = (4ac-b²)/(4a)|["E2E知识点-二次函数"]||0|1777084194607|{"a":1,"b":-5,"c":-1}|["compute_vertex_x","compute_vertex_y","final_coordinate"]|quadratic_vertex
cmodzzhh600041ytc7k60blwz|calculation|2|{"title":"已知 y = 1x² -3x + 3，求顶点坐标","description":"二次函数顶点","context":"使用顶点公式：x = -b/(2a), y = (4ac-b²)/(4a)"}||使用顶点公式：x = -b/(2a), y = (4ac-b²)/(4a)|["E2E知识点-二次函数"]||0|1777100888634|{"a":1,"b":-3,"c":3}|["compute_vertex_x","compute_vertex_y","final_coordinate"]|quadratic_vertex
cmoe14z1k00021yf6s97h5smx|calculation|2|{"title":"已知 y = 1x² -3x + 1，求顶点坐标","description":"二次函数顶点","context":"使用顶点公式：x = -b/(2a), y = (4ac-b²)/(4a)"}||使用顶点公式：x = -b/(2a), y = (4ac-b²)/(4a)|["二次函数"]||0|1777102824296|{"a":1,"b":-3,"c":1}|["compute_vertex_x","compute_vertex_y","final_coordinate"]|quadratic_vertex
cmoe154nv000f1yf65p9l0dzj|calculation|2|{"title":"一个袋子里有 46 个球，其中 3 个是红球。随机取出一个球，是红球的概率是多少？（用小数表示，保留两位）","description":"概率计算","context":"概率 = 有利结果数 / 总结果数"}||概率 = 有利结果数 / 总结果数|["概率统计"]||0|1777102831580|{"total":46,"favorable":3}|["compute_probability"]|probability
cmoe1800q000u1yf6c11c8np4|calculation|2|{"title":"直角三角形两条直角边长分别为 4 和 10，求斜边长度（保留两位小数）","description":"勾股定理","context":"使用勾股定理：c² = a² + b²"}||使用勾股定理：c² = a² + b²|["勾股定理"]||0|1777102965530|{"a":4,"b":10}|["pythagorean_c_square","pythagorean_c"]|pythagoras
cmoe1v6nw00041y5nu82dckl6|calculation|3|{"title":"9x -5 = 67，求 x 的值","description":"一元一次方程","context":"9x = 72, x = 8"}||9x = 72, x = 8|["一元一次方程"]||0|1777104047228|{"a":9,"b":-5,"c":67,"x":8}|["solve_linear_equation"]|linear_equation
cmoe1vuz500091y5n0fuqjnsb|calculation|3|{"title":"直角三角形两条直角边长分别为 7 和 12，求斜边长度（保留两位小数）","description":"勾股定理","context":"使用勾股定理：c² = a² + b²"}||使用勾股定理：c² = a² + b²|["勾股定理"]||0|1777104078738|{"a":7,"b":12}|["pythagorean_c_square","pythagorean_c"]|pythagoras
cmoe1wh2k000i1y5n3puziqs1|calculation|3|{"title":"直角三角形两条直角边长分别为 10 和 5，求斜边长度（保留两位小数）","description":"勾股定理","context":"使用勾股定理：c² = a² + b²"}||使用勾股定理：c² = a² + b²|["勾股定理"]||0|1777104107372|{"a":10,"b":5}|["pythagorean_c_square","pythagorean_c"]|pythagoras
cmoe1wyfe000r1y5njnfrw298|calculation|3|{"title":"一个袋子里有 71 个球，其中 25 个是红球。随机取出一个球，是红球的概率是多少？（用小数表示，保留两位）","description":"概率计算","context":"概率 = 有利结果数 / 总结果数"}||概率 = 有利结果数 / 总结果数|["概率统计"]||0|1777104129866|{"total":71,"favorable":25}|["compute_probability"]|probability
cmoe1xes6000w1y5nrmoa8upg|calculation|3|{"title":"2x + 14 = 14，求 x 的值","description":"一元一次方程","context":"2x = 0, x = 0"}||2x = 0, x = 0|["一元一次方程"]||0|1777104151062|{"a":2,"b":14,"c":14,"x":0}|["solve_linear_equation"]|linear_equation
cmoe1xkmo00111y5nmju7qqd7|calculation|3|{"title":"5x + 13 = -22，求 x 的值","description":"一元一次方程","context":"5x = -35, x = -7"}||5x = -35, x = -7|["一元一次方程"]||0|1777104158640|{"a":5,"b":13,"c":-22,"x":-7}|["solve_linear_equation"]|linear_equation
